<<<<<<< HEAD
<<<<<<< HEAD
=======
<<<<<<< HEAD
FIPS,State,County/Borough/Parish,Year,Yrs_Potential_Life_Lost_per100K(YPLL),Percent_Fair/Poor_Health,Percent_Low_Birthweight_Births,Percent_Adult_Smokers,Percent_Adult_Obesity,"Healthy_Food_Access(0=Worst,10=Best)",Percent_Adults_Physical_Inactivity,Percent_Access_to_Excercise_Opportunities,Percent_Adults_Excessive_Drinking,Percent_Driving_Deaths_with_Alcohol_Involvement,Chlamydia_Cases_per_100K,Teen_Birth_Rate,Percent_Ppl_Under65_w/o_Insurance,PCP_per_100K,Dentists_per_100K,MHP_per_100K,Preventable_Hospitalization_Rate(per100K_Medicare_Enrollees),Graduation_Rate,Percent_Adults(25-44)_with_Some_Post-secondary_Ed,Percent_Ppl(16+)_Unemployed_&_Looking_for_Work,Percent_Children(under18)_Living_in_Poverty,80th_Percentile_MHI,20th_Percentile_MHI,Percent_Children_Living_in_Single_Parent_Household,Associations_per_10K,Violent_Crimes_per_100K,Injury_Death_Rate_per_100K,Avg_Daily_Particulate_Matter_in_Micrograms_per_Cubic_Meter,"County_Affected_by_Water_Violation(1=Yes,0=No)","%_Households_with_One_or_More Problems(overcrowding,high-housing-cost,lack-kitchen,lack-plumbing-facilities)",Percent_Lone_Commuters_who_Commute_More_Than_30Min,Premature_Deaths,Premature(under75)_Age_Adjusted_Mortality_per_100K,Child(under18)_Mortality_per_100K,Infant(within1yr)_Mortality_per_1K_live_births,Percent_Adults(20+)_Diagnosed_Diabetes,Ppl(Age13+)_diagnosed_HIV_per_100K,Percent_Pop_w/o_Adequate_Access_to_Food,Drug_Overdose_Deaths_per_100K,Motor_Vehicle_Deaths_per_100K,Percent_Children(under19)_w/o_Health_Insurance,Other_Primary_Care_Providers(non_physician)_per_100K,Median_Household_Income,Percent_Children_Enrolled_in_Free/Reduced_Lunch,Homicide_per_100K,Resident_Population,Percent_under_18_years_of_age,Percent_Age_65_and_over,Number_Non-Hispanic_Black_or_African_American,Percent_Non-Hispanic_Black_or_African_American,Number_American_Indian_or_Alaskan_Native,Percent_American_Indian_or_Alaskan_Native,Number_Asian,Percent_Asian,Number_Native_Hawaiian/Other_Pacific_Islander,Percent_Native_Hawaiian/Other_Pacific_Islander,Number_Hispanic,Percent_Hispanic,Number_Non-Hispanic_White,Percent_Non-Hispanic_White,Number_Not_Proficient_in_English,Percent_Not_Proficient_in_English,Percent_Female,Number_Pop_Living_in_Rural_Area,Percent_Rural
48071,Texas,Chambers,2020,7236.679099,17.11209066,8.265847529,14.99660843,28,7.4,26.3,70.33280146,20.60566092,17.44186047,118.2,23.54349561,16.38820639,9.65228,4.71098,25.9104,9209,97.7,64.33410673,5.407944877,10.9,153426,27920,29.05513207,6.032672957,348.2599995,65.73639705,9.9,Yes,11.41534902,47.8,493,379.0714174,55.21323351,0,7.9,104.8,15.1,0,19.72170483,10.47828567,54.17628,89513,36.7724571,6.208684855,42454,27.99029538,11.80100815,3389,7.982757809,438,1.031704904,545,1.283742404,49,0.115419042,9699,22.8459038,28163,66.33768314,1504,4.01088058,49.3451736,16046,45.72031001
48073,Texas,Cherokee,2020,9637.583139,21.39074009,7.227307399,16.20793414,42.8,6.6,33.7,47.45599371,17.69090856,28.57142857,436.4,53.41916068,21.63210835,40.19908,30.42288,89.3672,4688,90.8,45.12555391,4.113637447,24.6,90710,20087,33.92488335,9.571209801,394.9055121,79.55388038,10,Yes,18.03788521,34.1,831,456.6893541,90.08839924,8.052147239,14.1,265,17.7,9.584664537,27.42169582,11.15002919,43.73289,43483,63.04659498,4.154802398,52592,25.42211743,17.55209918,7320,13.91846669,869,1.652342562,290,0.551414664,32,0.060845756,12411,23.59864618,31647,60.17455126,2662,5.516869767,48.99984789,32057,63.04848068
48075,Texas,Childress,2020,8947.166347,20.10091558,9.861932939,15.9813987,24.3,5.8,27.1,74.19400653,20.52482314,12.5,636.8,58.82352941,20.42656113,141.50276,41.14662,68.5777,5887,93.8,46.56261613,2.542372881,25.4,87368,21667,28.93175074,9.905193151,0,84.30044679,7.5,Yes,16.985138,10.7,88,407.2351185,0,0,12.8,165.8,18.1,0,20.11627205,11.58455393,109.72432,42291,54.39856373,0,7291,19.7915238,15.40255109,751,10.30037032,71,0.973803319,48,0.658345906,2,0.027431079,2331,31.97092306,4033,55.31477164,143,2.07818631,39.18529694,2334,33.14870047
48077,Texas,Clay,2020,7851.4168,16.38263911,5.024311183,14.8941154,31.8,6.2,33,18.52678571,19.2346739,35.71428571,201.5,26.36447734,18.48289298,38.38403,0,0,5310,97.3,58.55940131,3.174924166,16.9,101524,23722,25.11627907,13.43441129,130.1769442,94.5945946,8.6,Yes,12.30207065,32.6,164,389.8259235,0,0,15.6,68.2,16.1,0,23.34908252,13.01671064,19.12777,58356,46.34427173,0,10456,20.07459832,22.71423106,82,0.784238715,142,1.35807192,54,0.516449885,1,0.009563887,684,6.541698546,9348,89.40321347,153,1.541872418,50.18171385,8021,74.60007441
48079,Texas,Cochran,2020,13380.33024,29.51377977,8.417508418,17.98533803,25.2,7.5,22.2,47.52158619,15.39151697,0,280.6,34.81392557,28.50407201,35.07541,0,0,3710,98.2,41.9924338,4.215246637,31.8,91417,14632,32.86978508,17.53770607,202.8054758,124.5071592,6.8,Yes,14.92537313,25.9,45,529.5601091,0,0,16.7,0,13.1,0,0,18.74197689,35.26093,42873,77.79349364,0,2836,27.71509168,16.325811,96,3.385049365,84,2.961918195,13,0.458392102,7,0.246826516,1698,59.87306065,989,34.87306065,309,11.49126069,49.82369535,3127,100
48081,Texas,Coke,2020,0,18.49138997,6.034482759,14.28247059,28.8,4.6,29.9,72.34939759,16.48928742,26.66666667,423.5,36.82719547,19.95053586,0,0,0,4125,98,59.56112853,3.370013755,21.4,82929,17956,34.74025974,12.09921355,31.16721209,164.3135346,7.5,No,10.54313099,33.2,60,443.4240236,0,0,9.8,0,15.6,0,48.09163643,15.31165312,0,44804,53.5372849,0,3370,21.03857567,27.27002967,20,0.59347181,85,2.522255193,5,0.148367953,1,0.029673591,724,21.48367953,2530,75.07418398,72,2.269861286,50.56379822,3320,100
48083,Texas,Coleman,2020,10395.59447,20.24735791,11.26516465,15.73741241,25.1,6.6,26.6,69.05002811,15.86939265,17.64705882,213.5,49.84615385,22.97979798,59.31198,23.81803,11.90902,11721,90.6,50.30369961,3.986486487,30.6,84609,19362,33.62685746,23.72479241,211.4748069,66.64286564,7.8,Yes,11.30690162,25.9,159,470.1375044,0,0,17.8,69.9,17.8,0,21.94722536,14.33207139,59.54508,39484,64.32350718,0,8397,21.00750268,24.9612957,244,2.90579969,121,1.44099083,93,1.107538407,3,0.035727045,1470,17.50625223,6418,76.43205907,153,1.939901103,49.50577587,4585,51.54581225
48085,Texas,Collin,2020,4191.532301,12.5325151,7.772314425,11.50261434,27.9,7.8,19.7,90.12898468,19.25608629,32.38866397,502,11.1259437,12.07484837,94.67792,67.75135,113.51585,4396,96.8,80.2110876,3.310817379,6.7,171833,43050,18.76424897,6.703774638,156.7094536,38.65327083,10.9,No,12.80007621,46.4,6260,212.4945557,32.80856106,4.266010626,8.8,218.2,14.2,7.789086632,6.403126475,8.253147449,71.92985,96936,23.07329027,2.061494377,1005146,25.91424529,11.00884847,101438,10.09186725,7017,0.698107539,159619,15.88018059,966,0.096105441,155001,15.42074485,562375,55.94958344,35718,4.038250205,50.77312152,41016,5.242726637
48087,Texas,Collingsworth,2020,0,20.26156241,7.692307692,14.88668028,29.1,8,20.4,70.52666012,17.57735856,80,0,31.63686382,32.72576636,0,0,33.76097,10771,100,40.90909091,3.206751055,26.7,88462,21588,32.09366391,16.73920321,162.1271077,126.447491,7.3,Yes,10.0456621,16,43,411.7420422,0,0,7.7,0,13.3,0,0,22.70531401,168.80486,39536,61.05442177,0,2962,26.29979743,18.87238353,148,4.996623903,97,3.274814315,15,0.506414585,0,0,1003,33.86225523,1712,57.79878461,157,5.585200996,51.08035111,3057,100
48089,Texas,Colorado,2020,8144.319251,18.71182385,8.671484158,13.38759016,26.8,7.6,32.5,57.4925745,17.34986564,12.76595745,390.9,34.43766347,22.1933063,47.09872,23.56601,18.85281,5690,80.2,50.54816888,3.326446281,21.9,98213,23587,35.76836505,12.71665411,220.7346625,80.90845922,9.7,No,10.95081967,29.7,307,373.1866755,92.82656903,11.16071429,10.3,182.4,13.6,0,29.35053411,14.21865832,28.27921,48258,64.60928652,0,21217,22.81189612,22.14262148,2505,11.8065702,236,1.112315596,155,0.73054626,15,0.070698025,6494,30.6075317,11852,55.86086629,932,4.740831172,49.73370411,13070,62.61377791
48091,Texas,Comal,2020,5752.044659,15.18853479,7.803921569,12.55823549,30.3,8,20.9,83.90552401,19.86100189,25.55555556,391.5,23.82544431,14.37621663,69.49911,67.39771,128.05564,4179,93.8,66.88792689,3.213939429,10.2,142813,34141,24.40182055,9.077434774,274.3726522,59.68279481,10.2,No,13.56418174,48.2,1563,282.9975666,48.33482564,5.465004794,5.4,145.6,11.8,11.55197209,14.83881747,9.526193351,64.7018,76523,31.5556061,3.407432159,148373,22.6955039,18.08213085,3250,2.190425482,1288,0.868082468,2071,1.395806515,137,0.092334859,41187,27.75909364,99432,67.01488815,2575,2.023702865,50.57523943,50055,46.14554908
48093,Texas,Comanche,2020,8214.655985,19.61412806,6.761904762,14.52276342,26.4,7.3,25.4,15.17818806,16.59572261,4,383.1,48.97533866,25.20023442,44.20541,29.55519,44.33279,5757,99.3,50.99410898,3.639740019,25,91986,20331,26.95130087,9.577838356,230.3120357,88.79548919,8.4,Yes,13.77952756,28.4,211,382.0102139,0,0,15.4,79.2,14.6,0,34.75184027,16.32653061,59.11039,52251,63.59724613,0,13534,22.18117334,24.30175853,66,0.487660706,178,1.315206148,78,0.576326289,7,0.05172159,3826,28.26954337,9354,69.11482193,562,4.413728108,50.21427516,9986,71.46128524
48095,Texas,Concho,2020,0,18.96125052,8.045977012,12.9650064,28,8.1,24.9,70.12478591,16.97853618,10,368.1,33.33333333,21.10228401,36.8053,23.38634,23.38634,3553,92.9,27.6146789,3.571428571,25.7,95143,16825,25.8780037,0,12.30769231,0,7.5,Yes,7.594936709,28.9,52,366.1290158,0,0,5.3,592.8,9.1,0,0,15.38461539,46.77268,40987,65.38461539,0,4276,11.90364827,17.68007484,83,1.941066417,27,0.631431244,58,1.356407858,7,0.163704397,2366,55.33208606,1726,40.36482694,660,16.05058366,29.37324602,4087,100
48097,Texas,Cooke,2020,8290.527336,16.16802298,6.269510926,14.5559134,24.1,7.6,27.4,52.0384005,19.42357938,26.66666667,318.3,43.29725229,20.70540709,32.58554,39.43412,59.15118,4706,95.1,54.23485184,3.08101345,24.9,110342,26944,30.56562328,10.02631909,342.8660485,85.47224681,9.8,No,13.36018798,28.4,597,402.8592593,57.70945911,5.354752343,7.7,70.7,15.6,17.53873137,17.82596042,12.84441258,73.93898,52047,56.76811594,0,40574,23.87243062,18.53403658,1252,3.085719919,560,1.380194213,464,1.143589491,21,0.051757283,7614,18.76571203,30291,74.65618376,1472,3.989808641,50.06161581,22691,59.03426386
48099,Texas,Coryell,2020,7102.975057,18.42749717,8.283418554,16.21610131,42.2,5.8,24.4,63.84703136,20.71343504,31.91489362,527.3,32.19206111,15.1367486,22.69299,28.07186,52.13346,4344,95.3,62.66798419,4.139005,20.1,91331,24867,27.08416434,6.674408981,229.3608128,56.99492905,9.5,Yes,11.78148311,24.2,750,372.3201129,72.3876572,7.491759065,10.1,422.4,18.3,8.466759058,13.80236153,9.143466547,50.79671,48099,52.83217243,3.214248575,74808,22.7956903,10.25157737,12251,16.37659074,856,1.144262646,1608,2.149502727,725,0.969147685,14001,18.71591274,43323,57.91225537,981,1.400708207,50.34889317,14643,19.42351568
48101,Texas,Cottle,2020,0,21.87081192,0,15.75920214,21.6,3.2,22.8,84.18604651,15.03203904,0,937.3,34.24657534,27.43022137,0,0,0,5160,80,55.21235521,4.347826087,40.1,64359,15222,48.62385321,21.62941601,280.0140007,0,7.2,No,7.352941177,17.9,29,555.9145491,0,0,15.3,0,18.1,0,0,19.74522293,0,38304,66.82242991,0,1389,23.11015119,24.33405328,141,10.15118791,6,0.431965443,1,0.071994241,2,0.143988481,341,24.550036,884,63.64290857,18,1.235415237,51.47588193,1505,100
48103,Texas,Crane,2020,7137.275376,20.18626049,7.751937985,13.09642299,25.4,8.9,19.5,92.13714286,19.09182241,36.36363636,274.3,51.73807599,20.1974001,21.09705,20.85941,0,9712,95.1,44.18796373,3.841870824,13.6,111404,31464,26.42762284,8.438818565,108.9756291,86.19981939,7.1,No,14.88673139,40.7,55,388.8643362,0,0,8.1,0,8.4,0,29.67623231,11.46881288,20.85941,61987,53.02768166,0,4794,29.3909053,11.93158114,123,2.565707134,70,1.460158532,44,0.917813934,7,0.146015853,3124,65.16478932,1457,30.39215686,436,9.78017048,49.62453066,468,10.69714286
48105,Texas,Crockett,2020,9709.049172,21.74686398,8.383233533,12.93194019,27.1,8.6,21.7,18.31137403,17.33938622,13.63636364,280.6,64.69920545,22.22979884,28.05836,28.57959,0,4657,95,40.3587444,2.978723404,23.4,108737,21040,37.19512195,16.83501684,132.2926313,71.19386638,7.3,No,17.13286713,28.5,59,464.2996159,0,0,5.1,0,9.9,0,0,14.07407407,28.57959,49117,51.05540897,0,3499,24.4927122,17.71934839,20,0.571591883,80,2.286367534,26,0.743069448,3,0.085738783,2320,66.30465847,1095,31.29465562,105,3.153153153,50.07144899,846,22.74805055
48107,Texas,Crosby,2020,10116.63702,25.49151622,7.969639469,15.5682498,28.6,8.1,23.5,32.41458987,15.95765617,23.07692308,322.1,53.41446924,22.14540122,33.90405,0,0,5471,94,41.08187135,4.520654716,37.1,74949,16990,47.26587052,15.25682319,83.07372793,81.22926961,7.6,No,13.03317536,36.3,104,509.9130274,0,0,4.9,105.1,12.7,0,0,12.65356265,51.9121,37911,81.38111888,0,5779,26.57899291,18.70565842,175,3.028205572,67,1.159370133,15,0.259560478,4,0.069216127,3222,55.75359059,2287,39.57432082,148,2.710126351,50.56238104,6059,100
48109,Texas,Culberson,2020,0,35.18083393,8.411214953,18.54260678,35,8.3,25.1,93.07756464,13.76050288,12.5,313.8,73.06889353,26.11428571,0,0,0,7918,96.4,40.58500914,3.166496425,32.7,65450,16000,57.64925373,0,0,89.80691513,5.9,No,15.78947368,14.9,30,368.0996984,0,0,15.4,0,10.6,0,0,14.33823529,90.7441,42164,75.70332481,0,2204,22.68602541,21.46098004,18,0.816696915,50,2.268602541,44,1.996370236,1,0.045372051,1589,72.09618875,509,23.09437387,164,8.015640274,50.58983666,2398,100
48111,Texas,Dallam,2020,8131.094245,21.24260236,6.704980843,15.78433509,35.8,6.8,24.2,92.66000298,19.29918828,0,333,70.51282051,30.45677256,69.36737,27.77778,27.77778,4207,98.5,49.80800878,2.036809816,18.1,98219,28728,12.49451995,13.87347392,640.5347072,86.78611422,6,Yes,14.19491525,16.1,82,393.7991062,0,0,8.3,143.9,12.4,0,30.13682117,22.4914966,152.77778,50587,66.01769912,0,7200,31.56944444,11.44444444,126,1.75,166,2.305555556,83,1.152777778,12,0.166666667,3411,47.375,3454,47.97222222,1109,16.92871317,47.86111111,1578,23.54169775
48113,Texas,Dallas,2020,6851.485536,19.30899162,8.502499773,14.89374664,30,6.9,24.3,96.27462746,18.07889982,31.60547156,703.4,38.9327953,23.04273792,69.4384,83.6691,147.28339,4967,84,57.48149381,3.728742482,20.7,115244,25267,39.15722204,7.321969575,479.5813879,55.7702915,10,Yes,21.56192009,42.3,26180,344.0199492,55.8887806,6.469842706,8.1,807.7,17.2,12.74437792,10.83135651,13.45965371,106.11228,59838,71.61325336,7.708651759,2637772,26.14676325,10.73458965,595756,22.58557601,28609,1.08458957,177748,6.738565729,2945,0.111647254,1068361,40.50240127,755516,28.64220259,277292,11.5987786,50.64819856,16300,0.688304192
48115,Texas,Dawson,2020,9352.969602,25.45316909,9.348659004,16.16455029,29.2,7.2,28.1,68.30767006,17.88308869,0,398,67.96818511,21.1633016,23.41372,47.54735,7.92456,3388,98.8,36.36123581,4.31372549,29.9,93305,16734,34.77234401,14.82868961,433.7597412,64.18583327,7.3,Yes,9.930715935,19.8,179,446.3117269,74.92881762,0,16.7,95,12.1,0,16.14900145,12.36574746,55.47191,43726,68.48937844,0,12619,25.59632301,14.92986766,649,5.143038276,155,1.228306522,135,1.069815358,17,0.13471749,7331,58.09493621,4399,34.86013155,528,4.359313078,45.1462081,2254,16.29436854
48117,Texas,Deaf Smith,2020,7893.879953,25.43741696,7.787234043,14.66727763,26.7,8.3,20,80.817675,17.75423879,6.666666667,398.2,78.83411581,25.17211704,10.61797,31.98294,5.33049,4265,88.1,47.99402476,2.808590984,25.3,96718,25096,31.66240409,9.556169038,310.1182654,56.04136487,7,No,11.5131579,11,217,402.3327185,54.91720176,0,5.9,89.9,8.7,0,19.5327173,13.07264398,106.60981,44230,79.06438166,0,18760,31.04477612,12.67057569,190,1.012793177,327,1.743070363,119,0.634328358,13,0.069296375,13788,73.49680171,4527,24.13113006,1752,10.16477141,50.05863539,3431,17.71112947
48119,Texas,Delta,2020,13278.39289,18.00987966,6.593406593,16.16786891,33.7,6.8,25.1,69.33664691,17.77306061,33.33333333,396.4,40.77849861,18.09933142,18.87505,0,37.39017,6636,98.4,59.60264901,3.414634146,26,98500,21583,33.08702792,9.437523594,19.09490166,102.5952806,9.8,No,14.46700508,54.6,117,589.4240481,0,0,10.6,139.3,19.3,0,37.95683765,12.30529595,37.39017,44410,63.47634764,0,5349,23.18190316,20.82632268,338,6.318938119,124,2.318190316,35,0.654327912,3,0.05608525,452,8.450177603,4287,80.14582165,15,0.306122449,50.25238362,5231,100
48121,Texas,Denton,2020,4350.022976,14.4288525,7.42742772,13.06965028,25.2,7.6,20.2,94.47642217,22.4092735,25.33333333,305.3,14.64222317,12.94510952,63.38121,56.45679,111.98234,4892,94.5,77.14376482,3.174613042,8.1,156810,38378,22.21532856,5.811937193,170.0334403,36.15476818,10.9,No,14.31393205,47.5,5705,230.5477299,34.11985836,4.28003228,8.7,184.4,14.3,7.835442906,7.164355431,8.715586021,64.7216,88384,32.20928568,1.48038977,859064,24.67755604,10.17549333,86735,10.09645382,7205,0.838703519,81613,9.500223499,953,0.110934692,167727,19.52438934,501140,58.33558385,26321,3.487976083,50.79237403,45759,6.905830544
48123,Texas,DeWitt,2020,8227.598641,21.84862473,8.504724847,15.26143149,26.6,7.3,34.2,60.11344977,17.39865284,21.73913044,459.8,47.25572237,17.8782727,54.38544,24.76842,14.86105,5546,96.5,43.74645222,3.147996729,25.2,110225,20033,28.91646355,17.30445961,537.7505702,67.14740315,9.6,No,13.23011963,30.4,340,439.9614757,0,0,15.3,46.5,14.3,0,20.17714139,10.9241908,64.39788,49208,72.82704126,0,20187,22.43027691,19.92866696,1700,8.421261208,192,0.951107148,72,0.356665181,8,0.039629465,7174,35.5377223,11038,54.67875365,348,1.818847018,47.48105216,9973,49.62432204
48125,Texas,Dickens,2020,0,20.81820466,15.94202899,15.39853165,23.7,7.3,23.6,37.23404255,17.56478258,42.85714286,0,53.82436261,24.49712644,45.26935,0,44.46421,4949,96,41.10898662,4.166666667,27.5,85667,12442,22.73684211,18.10774106,316.527244,144.5870233,7.1,No,9.770114943,20.1,37,412.9228679,0,0,5.5,0,15.4,0,0,18.85057471,44.46421,39627,64.9859944,0,2249,18.85282348,22.81013784,105,4.668741663,50,2.223210316,29,1.289461983,2,0.088928413,710,31.56958648,1367,60.78257003,20,0.949216896,44.64206314,2444,100
48127,Texas,Dimmit,2020,7765.619307,34.34091068,8.383233533,17.06846454,32.5,7.2,30.2,67.64705882,14.33291535,5.555555556,806.3,52.80637662,19.27150006,38.39509,29.10361,29.10361,5322,78.9,44.80542663,3.021311033,35.8,82600,13231,42.53521127,6.71913995,84.99217177,72.77612943,8.1,Yes,19.68162084,16.5,137,400.9593325,79.21419518,0,5.4,0,10.4,0,28.01980066,8.836617928,67.90842,37177,76.97874265,0,10308,29.06480404,16.7733799,112,1.08653473,79,0.766395033,76,0.737291424,2,0.019402406,9008,87.38843617,1087,10.54520761,771,7.991293532,50.80519985,3946,39.47579032
48129,Texas,Donley,2020,0,16.67282133,9.322033898,13.94319248,28.4,7,22.6,77.8895839,18.08341178,16.66666667,181.2,31.33640553,20.41254835,30.20236,30.12956,0,6199,97.8,53.54938272,3.367217281,27.8,87000,20909,39.06705539,18.12141347,316.3646822,93.69327165,7,No,11.28404669,29.6,68,492.2033643,0,0,11.5,0,16.9,0,0,14.59227468,120.51823,40945,55.20833333,0,3319,19.70473034,23.98312745,188,5.664356734,29,0.873757156,26,0.783368485,2,0.060259114,395,11.90117505,2646,79.72280808,21,0.651162791,50.88882193,3677,100
48131,Texas,Duval,2020,11679.20854,32.8045549,8.710801394,15.74137098,25.9,7,23.2,57.74062129,15.09178483,9.090909091,1641.1,58.06451613,20.0443097,0,0,8.91902,7016,86.1,41.35531136,5.288175876,36.1,75934,14496,50,3.548301251,611.4165339,89.73501777,8.5,Yes,21.07969152,29.4,193,536.7972926,0,0,11.4,236.6,10.4,0,23.69343193,9.072235536,53.51409,35156,73.71212121,0,11212,24.85729576,17.93613985,122,1.088119872,99,0.882982519,52,0.463788798,13,0.115947199,9993,89.1277203,1006,8.972529433,606,5.748434832,48.44809133,7899,67.04294687
48133,Texas,Eastland,2020,8286.900868,18.54509811,7.928571429,15.13046403,34.6,6.6,29.4,53.01081634,17.78979146,30,249.9,36.94900605,22.11810852,32.58921,32.74752,21.83168,5050,95.6,44.30479183,3.370013755,26.1,75536,15980,23.23773787,12.49253164,213.2134728,78.8142829,8.3,Yes,9.259259259,19.3,320,440.5510843,0,0,5.8,70.7,17,0,23.43383846,13.29551061,38.20544,44773,62.26215645,0,18322,21.51511844,21.84805152,328,1.790197577,223,1.217116035,130,0.709529527,14,0.076410872,3084,16.83222356,14426,78.73594586,524,3.030478284,50.06549503,11214,60.34547705
48135,Texas,Ector,2020,9475.403791,20.90454257,9.049440848,14.22583166,32.3,8.3,30.3,71.0595785,19.94943719,32.5,581.8,66.10330122,21.12702398,59.20286,40.70958,46.8777,5526,80.8,48.97363896,2.688765682,17.9,116166,26646,34.1139321,7.830055956,809.2347222,80.12526376,7.8,Yes,16.19234544,25.4,2083,490.7799436,68.44662731,5.73342128,7.7,188.4,9.8,11.74809566,32.38855936,12.37725834,79.56873,60431,49.17144495,5.72105607,162124,30.13495843,9.720954331,7114,4.387999309,2350,1.449507784,1998,1.232390023,395,0.24364067,99444,61.33823493,51475,31.75038859,11360,7.898982033,49.12227678,12966,9.455261431
48137,Texas,Edwards,2020,0,21.47334489,0,12.52268909,27.1,8.7,28.2,2.847152847,15.61331708,28.57142857,358.4,41.54302671,24.60770328,0,0,51.86722,3752,97.6,50.49504951,2.802690583,37.3,80857,16021,48.12680115,15.3609831,160.4278075,104.5478306,7.3,No,13.88888889,19.9,30,363.5269551,0,0,11.8,0,6.2,0,0,16.51785714,0,37812,71.42857143,0,1928,22.61410788,29.09751037,9,0.466804979,42,2.178423237,14,0.726141079,0,0,1067,55.34232365,819,42.47925311,66,3.410852713,47.14730291,2002,100
48139,Texas,Ellis,2020,6613.786039,15.92845369,7.218440386,13.13873245,38,7.6,26.9,65.95882628,16.54454126,32.53968254,335.2,27.12532557,18.20671091,40.31794,32.8808,63.5324,5283,93.1,61.15407496,3.295713571,14,132840,33175,22.32109259,9.042737012,141.7830688,52.10158863,10.5,Yes,14.44103708,46,1921,339.2139122,54.37471793,5.830113213,12.5,197.8,13.6,9.20324798,13.51293994,11.1138371,55.17288,76792,47.27201258,3.811342034,179436,26.72261976,12.80735193,19407,10.81555541,1547,0.862145835,1467,0.817561693,264,0.147127667,47809,26.64404022,107451,59.88263225,7194,4.569185626,50.67154863,47838,31.97513535
48141,Texas,El Paso,2020,5971.653404,26.80418045,8.559889677,13.83605588,28.6,8.1,20.9,81.76137549,16.85914375,29.94350283,580.7,44.79948599,22.61521333,48.19076,44.36473,92.29766,4428,86.5,65.09600593,4.238227301,28.9,89354,18467,37.50259273,4.949964898,364.0893833,47.01341828,9.5,Yes,18.26788822,29.6,7606,313.6543593,40.112141,4.431378019,9.6,307.9,9.6,10.24180993,11.03831717,8.833751487,78.02483,43948,73.7806911,3.148915284,840758,27.11838603,12.26179234,25651,3.050937368,8782,1.044533623,11334,1.348069242,1863,0.22158576,697411,82.95026631,97885,11.64247025,114682,14.84610445,50.73326689,17409,2.174366481
48143,Texas,Erath,2020,6740.248263,19.08910704,6.825536923,15.63634763,25.8,5.9,27.8,64.53417788,20.26117626,18.42105263,674.3,18.66927833,23.41885074,54.80235,51.83056,91.88145,5311,61.8,66.34521617,3.07448037,20.1,102017,17918,26.46956522,11.43701303,151.0647629,64.14491929,8.8,Yes,22.43747799,20.2,454,352.1360141,66.70533643,6.699679581,16.4,53.9,17.7,8.725034504,22.70171346,15.19945757,42.40682,47087,52.61574461,0,42446,20.51312256,14.17094662,750,1.766950949,550,1.29576403,362,0.852848325,40,0.094237384,9204,21.68402205,31447,74.08707534,1031,2.641354751,51.03425529,17551,46.32092901
48145,Texas,Falls,2020,8178.53202,23.1299135,9.615384615,17.62154644,39.6,6.3,35.4,44.68823464,16.36697867,32,464.5,56.72009864,22.13333333,11.46986,23.0747,17.30603,10517,96.6,39.79452055,3.854229154,27.7,78114,12433,32.00762735,12.04335608,161.9567014,61.50204233,10,Yes,14.04958678,47.8,277,442.1157394,0,0,15.5,266.4,20.4,0,17.3154462,13.66622865,40.38073,37428,82.10772834,0,17335,20.84222671,18.15402365,3996,23.05162965,199,1.147966542,110,0.63455437,36,0.207672339,4108,23.69772137,8798,50.75281223,359,2.20827951,52.52379579,12034,67.35699093
48147,Texas,Fannin,2020,10505.30884,17.2612212,7.415345049,15.5829239,30.2,6.4,30.7,39.32478255,19.23273623,28.30188679,258.4,32.23342499,21.91481047,20.32166,22.67188,102.02347,6735,97.7,50.42662116,3.059923502,19.5,98526,21746,24.91315826,12.19299774,144.6922075,88.19681323,10,No,13.64392679,45.9,669,512.2114563,96.54173706,0,6.8,197.4,16.8,0,33.51515304,13.74868559,42.50978,53111,58.02893309,4.18939413,35286,21.47877345,18.511591,2247,6.367964632,486,1.377316783,270,0.765175991,26,0.073683614,4088,11.58533129,27698,78.49572068,730,2.249406835,46.91662416,23920,70.52926434
48149,Texas,Fayette,2020,6818.397169,16.29847205,6.539833532,13.01804675,21.9,7.6,23.4,57.5384866,17.76753121,24.13793103,411.5,22.21785293,20.61072728,35.61254,51.28407,27.6145,3333,96.5,45.2077001,2.824052039,19.4,105644,21661,22.74312282,18.59765749,260.831475,77.15988004,9.6,Yes,10.93668237,23.5,334,322.7411144,53.13496281,0,16.1,102.8,13,0,27.39272609,14.64001481,47.33915,55776,54.74014103,0,25349,20.16253107,25.36983707,1559,6.15014399,310,1.222927926,119,0.469446527,16,0.063118861,5463,21.551146,17915,70.67339935,477,2.003359933,50.86196694,16485,67.13773723
48151,Texas,Fisher,2020,0,18.6094412,10,13.4463346,23.3,7.7,21.6,3.648716658,17.14355686,35.71428571,283.5,41.91616767,20.82340932,25.7732,26.04845,0,4175,100,68.56796117,3.301320528,21.3,97521,20207,23.29615861,20.6185567,313.6434919,114.3986272,7.6,No,8.484848485,30.3,46,309.2222866,0,0,7.6,0,14.5,0,40.84512272,16.49122807,104.1938,45261,52.14285714,0,3839,21.1513415,24.56368846,136,3.542589216,46,1.198228705,21,0.547017453,6,0.156290701,1098,28.60119823,2521,65.66814275,108,2.982601491,50.42979943,3974,100
